X,Y,Unique Squirrel ID,Hectare,Shift,Date,Hectare Squirrel Number,Age,Primary Fur Color,Highlight Fur Color,Combination of Primary and Highlight Color,Color notes,Location,Above Ground Sighter Measurement,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Other Interactions,Lat/Long,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts
-73.9738481772,40.7706540699,7E-PM-1013-04,07E,PM,2018-10-13,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9738481771673 40.7706540698938),,19,4,19,13
-73.9629483375,40.7936809905,33A-PM-1018-03,33A,PM,2018-10-18,3,Adult,Gray,,Gray+,,Above Ground,6,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9629483374528 40.7936809905265),,19,4,19,13
-73.9718720404,40.7702335056,7G-PM-1018-04,07G,PM,2018-10-18,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9718720403657 40.7702335056337),,19,4,19,13
-73.9583738783,40.7979302776,39B-PM-1014-02,39B,PM,2018-10-14,2,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9583738783348 40.7979302775527),,19,4,19,13
-73.9551524422,40.7910535597,34H-PM-1006-01,34H,PM,2018-10-06,1,Adult,Black,,Black+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9551524422379 40.7910535596756),,19,4,19,13
-73.9770948563,40.7724063459,7B-AM-1008-04,07B,AM,2018-10-08,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9770948563006 40.7724063459185),,19,4,19,13
-73.9591957794,40.7949568873,36C-PM-1013-01,36C,PM,2018-10-13,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,Clearing near bike path (bikes active),True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9591957793992 40.7949568873453),,19,4,19,13
-73.9700861859,40.7770639341,14E-PM-1017-04,14E,PM,2018-10-17,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9700861859051 40.7770639340582),,19,4,19,13
-73.9672789574,40.7874778720,26A-PM-1006-02,26A,PM,2018-10-06,2,Juvenile,Gray,,Gray+,injured,Ground Plane,FALSE,,True,True,True,True,True,not moving,True,True,True,True,True,True,True,True,,POINT (-73.96727895735371 40.7874778720268),,19,4,19,13
-73.9710547484,40.7723589827,9F-PM-1014-03,09F,PM,2018-10-14,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9710547484029 40.7723589827074),,19,4,19,13
-73.9757215416,40.7668205977,2F-PM-1014-03,02F,PM,2018-10-14,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9757215415855 40.7668205976986),,19,4,19,13
-73.9735120882,40.7715915415,8E-PM-1008-07,08E,PM,2018-10-08,7,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,"5, 6, 7 all at same tree trunk base",True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9735120882106 40.7715915415169),,19,4,19,13
-73.9565684578,40.7936003940,36F-PM-1012-02,36F,PM,2018-10-12,2,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9565684577989 40.7936003940413),,19,4,19,13
-73.9737872336,40.7726586836,8D-PM-1007-01,08D,PM,2018-10-07,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9737872335563 40.77265868359851),,19,4,19,13
-73.9786805885,40.7697559232,4B-PM-1018-02,04B,PM,2018-10-18,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9786805884996 40.7697559231927),,19,4,19,13
-73.9565533783,40.7974368491,40D-PM-1013-02,40D,PM,2018-10-13,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9565533783499 40.7974368491287),,19,4,19,13
-73.9678937290,40.7782808362,16E-PM-1018-01,16E,PM,2018-10-18,1,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9678937289837 40.7782808361645),,19,4,19,13
-73.9750463845,40.7666871743,2F-PM-1014-08,02F,PM,2018-10-14,8,Adult,Gray,Black,Gray+Black,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9750463844984 40.7666871742836),,19,4,19,13
-73.9696517827,40.7769658303,14E-AM-1008-04,14E,AM,2018-10-08,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9696517826558 40.7769658302844),,19,4,19,13
-73.9635028497,40.7928207575,32A-PM-1013-05,32A,PM,2018-10-13,5,Juvenile,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9635028497015 40.7928207574906),,19,4,19,13
-73.9674177505,40.7769569732,15G-PM-1019-03,15G,PM,2018-10-19,3,Juvenile,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9674177504573 40.7769569731993),,19,4,19,13
-73.9681042613,40.7723314319,11I-PM-1012-04,11I,PM,2018-10-12,4,Adult,Gray,,Gray+,,Above Ground,2,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9681042612938 40.772331431865),,19,4,19,13
-73.9667755679,40.7760256836,15H-PM-1008-02,15H,PM,2018-10-08,2,Adult,Gray,,Gray+,,Above Ground,10,oak tree,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9667755678511 40.7760256836088),,19,4,19,13
-73.9613351649,40.7909866851,31D-AM-1014-03,31D,AM,2018-10-14,3,,Gray,White,Gray+White,,Ground Plane,FALSE,Undergrowth,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9613351649026 40.7909866851357),,19,4,19,13
-73.9611368390,40.7815619053,22I-AM-1007-02,22I,AM,2018-10-07,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9611368390233 40.7815619053395),,19,4,19,13
-73.9799311173,40.7685576998,2B-AM-1010-03,02B,AM,2018-10-10,3,Adult,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9799311173259 40.7685576997559),,19,4,19,13
-73.9675198231,40.7786310947,17F-AM-1007-02,17F,AM,2018-10-07,2,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,4,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9675198230918 40.778631094685),,19,4,19,13
-73.9786898656,40.7720833097,6A-AM-1006-08,06A,AM,2018-10-06,8,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9786898656279 40.77208330970651),,19,4,19,13
-73.9755055979,40.7707438682,6D-AM-1008-02,06D,AM,2018-10-08,2,Juvenile,Gray,,Gray+,,Above Ground,10,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9755055978764 40.7707438681742),,19,4,19,13
-73.9734687538,40.7694308959,6F-PM-1008-04,06F,PM,2018-10-08,4,Adult,Cinnamon,White,Cinnamon+White,patches of white on haunches,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9734687538064 40.7694308959222),,19,4,19,13
-73.9542828053,40.7941797320,37G-AM-1014-03,37G,AM,2018-10-14,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9542828053256 40.7941797320355),,19,4,19,13
-73.9792754037,40.7679690700,2C-AM-1010-08,02C,AM,2018-10-10,8,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,3,stay on side of trunk,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9792754037291 40.7679690700399),,19,4,19,13
-73.9626527909,40.7912472380,31B-AM-1017-03,31B,AM,2018-10-17,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9626527908786 40.7912472380247),,19,4,19,13
-73.9702228132,40.7742131588,12F-PM-1007-12,12F,PM,2018-10-07,12,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,5,,True,True,True,True,True,going down tree,True,True,True,True,True,True,True,True,,POINT (-73.9702228131711 40.7742131587983),,19,4,19,13
-73.9691059070,40.7820474909,20B-PM-1013-08,20B,PM,2018-10-13,8,Adult,Gray,White,Gray+White,(very brown),Ground Plane,FALSE,,True,True,True,True,True,being chased by dog,True,True,True,True,True,True,True,True,,POINT (-73.969105907 40.7820474909192),,19,4,19,13
-73.9719941577,40.7703712931,7G-AM-1010-04,07G,AM,2018-10-10,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9719941577406 40.77037129313),,19,4,19,13
-73.9531013360,40.7921223557,36I-PM-1007-04,36I,PM,2018-10-07,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9531013359625 40.7921223556535),,19,4,19,13
-73.9757216124,40.7754310240,11A-PM-1013-05,11A,PM,2018-10-13,5,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,True,True,True,True,True,digging,True,True,True,True,True,True,True,True,,POINT (-73.9757216124349 40.7754310239649),,19,4,19,13
-73.9664120826,40.7888022710,27A-AM-1008-01,27A,AM,2018-10-08,1,Adult,Gray,,Gray+,,Above Ground,3,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.96641208260151 40.7888022709721),,19,4,19,13
-73.9580609921,40.7907158879,32F-AM-1012-06,32F,AM,2018-10-12,6,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.958060992131 40.7907158878729),,19,4,19,13
-73.9594120574,40.7841945751,26I-PM-1010-05,26I,PM,2018-10-10,5,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,10,tree,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9594120573719 40.7841945750598),,19,4,19,13
-73.9665705456,40.7823552871,21D-PM-1008-05,21D,PM,2018-10-08,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9665705456197 40.7823552871044),,19,4,19,13
-73.9796383715,40.7682477738,2B-AM-1010-07,02B,AM,2018-10-10,7,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9796383715206 40.7682477738244),,19,4,19,13
-73.9697277998,40.7705198722,8H-AM-1017-01,08H,AM,2018-10-17,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9697277998257 40.7705198722028),,19,4,19,13
-73.9580247119,40.7938724279,36D-PM-1007-01,36D,PM,2018-10-07,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.958024711869 40.7938724278575),,19,4,19,13
-73.9514111329,40.7975085873,42G-AM-1018-01,42G,AM,2018-10-18,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9514111329059 40.797508587289705),,19,4,19,13
-73.9760801742,40.7674218955,3E-AM-1006-04,03E,AM,2018-10-06,4,Juvenile,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9760801742337 40.7674218954729),,19,4,19,13
-73.9770235090,40.7741352081,9A-AM-1013-02,09A,AM,2018-10-13,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9770235090023 40.774135208066),,19,4,19,13
-73.9561887624,40.7958187456,38E-AM-1010-04,38E,AM,2018-10-10,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,me,POINT (-73.95618876244711 40.7958187455815),,19,4,19,13
-73.9676514057,40.7730853733,11H-AM-1010-01,11H,AM,2018-10-10,1,Adult,Gray,White,Gray+White,,Above Ground,20,,True,True,True,True,True,,True,True,True,True,True,True,True,True,started climbing down to me,POINT (-73.9676514056678 40.7730853732876),,19,4,19,13
-73.9681093100,40.7731753915,11H-PM-1013-01,11H,PM,2018-10-13,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,True,True,True,True,True,nut in mouth,True,True,True,True,True,True,True,True,,POINT (-73.9681093100008 40.7731753915361),,19,4,19,13
-73.9637279712,40.7905198502,30B-AM-1007-09,30B,AM,2018-10-07,9,Adult,Gray,,Gray+,,Above Ground,50,,True,True,True,True,True,jumping b/w trees,True,True,True,True,True,True,True,True,,POINT (-73.9637279711853 40.7905198502307),,19,4,19,13
-73.9571233640,40.7992458980,41B-PM-1014-04,41B,PM,2018-10-14,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,40,,True,True,True,True,True,,True,True,True,True,True,True,True,True,climbing,POINT (-73.9571233640232 40.7992458980266),,19,4,19,13
-73.9698959072,40.7716763799,9H-AM-1006-05,09H,AM,2018-10-06,5,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9698959071826 40.7716763799299),,19,4,19,13
-73.9708002461,40.7726685285,10F-PM-1019-10,10F,PM,2018-10-19,10,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,Arbor path & hill w/ bushes,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9708002461415 40.7726685284831),,19,4,19,13
-73.9578924883,40.7898062978,32G-AM-1010-02,32G,AM,2018-10-10,2,Adult,Gray,,Gray+,,Above Ground,13,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9578924882613 40.789806297824),,19,4,19,13
-73.9591695546,40.7938116361,35D-PM-1013-08,35D,PM,2018-10-13,8,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9591695545875 40.7938116360767),,19,4,19,13
-73.9763116426,40.7688839576,4D-PM-1008-03,04D,PM,2018-10-08,3,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,ran two feet up tree trunk,POINT (-73.9763116425885 40.7688839576487),,19,4,19,13
-73.9596006939,40.7834706441,25I-PM-1007-07,25I,PM,2018-10-07,7,Adult,Gray,,Gray+,,Above Ground,,playing very high in tree w/ #8,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9596006938677 40.7834706440535),,19,4,19,13
-73.9609885687,40.7961108640,37A-PM-1013-01,37A,PM,2018-10-13,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.96098856868342 40.7961108640319),,19,4,19,13
-73.9670429586,40.7784370719,17F-AM-1007-05,17F,AM,2018-10-07,5,Juvenile,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.967042958599 40.7784370719371),,19,4,19,13
-73.9738611258,40.7737246780,10D-AM-1008-01,10D,AM,2018-10-08,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9738611257716 40.7737246779587),,19,4,19,13
-73.9622030086,40.7917723229,32B-AM-1017-01,32B,AM,2018-10-17,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,10,ran up a tree,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9622030085794 40.7917723228749),,19,4,19,13
-73.9785948414,40.7718908027,6A-PM-1012-01,06A,PM,2018-10-12,1,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9785948413883 40.7718908026758),,19,4,19,13
-73.9718597157,40.7765858763,13C-PM-1019-04,13C,PM,2018-10-19,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9718597156773 40.7765858763313),,19,4,19,13
-73.9616204570,40.7926188606,33B-PM-1010-01,33B,PM,2018-10-10,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9616204569548 40.7926188605509),,19,4,19,13
-73.9772053787,40.7663906573,1E-PM-1007-02,01E,PM,2018-10-07,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9772053786965 40.7663906573332),,19,4,19,13
-73.9666195119,40.7839216739,22C-PM-1006-10,22C,PM,2018-10-06,10,Adult,Gray,,Gray+,,Above Ground,13,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9666195118963 40.78392167393571),,19,4,19,13
-73.9684758245,40.7858531619,24A-PM-1007-02,24A,PM,2018-10-07,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9684758245091 40.7858531619022),,19,4,19,13
-73.9706323459,40.7713196034,9G-PM-1007-03,09G,PM,2018-10-07,3,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9706323458769 40.771319603426505),,19,4,19,13
-73.9699451196,40.7710409983,9H-PM-1018-02,09H,PM,2018-10-18,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9699451196396 40.7710409982701),,19,4,19,13
-73.9761447791,40.7690147874,4D-PM-1008-02,04D,PM,2018-10-08,2,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9761447791484 40.7690147873986),,19,4,19,13
-73.9700879097,40.7765899725,14E-PM-1017-05,14E,PM,2018-10-17,5,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9700879096644 40.7765899724756),,19,4,19,13
-73.9717920322,40.7763095394,13D-AM-1014-10,13D,AM,2018-10-14,10,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9717920322306 40.7763095393715),,19,4,19,13
-73.9533923918,40.7961701875,40G-AM-1007-01,40G,AM,2018-10-07,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,25,large tree,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9533923917973 40.7961701874769),,19,4,19,13
-73.9773096719,40.7738053862,8A-AM-1013-06,08A,AM,2018-10-13,6,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9773096718574 40.7738053862489),,19,4,19,13
-73.9738817388,40.7712709366,7E-AM-1006-01,07E,AM,2018-10-06,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,under a tree,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9738817388158 40.7712709366093),,19,4,19,13
-73.9532838338,40.7931112675,37H-AM-1018-01,37H,AM,2018-10-18,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,Right behind fence of the conservatory,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9532838338416 40.7931112674583),,19,4,19,13
-73.9654093844,40.7806896368,20F-PM-1007-09,20F,PM,2018-10-07,9,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9654093844049 40.7806896368469),,19,4,19,13
-73.9736543791,40.7651444188,1H-AM-1012-02,01H,AM,2018-10-12,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9736543790582 40.7651444188432),,19,4,19,13
-73.9568143871,40.7899001700,32G-AM-1010-01,32G,AM,2018-10-10,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9568143871234 40.7899001700041),,19,4,19,13
-73.9701596269,40.7702106607,8H-PM-1014-09,08H,PM,2018-10-14,9,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9701596268736 40.7702106607329),,19,4,19,13
-73.9637415893,40.7898140364,29B-AM-1007-01,29B,AM,2018-10-07,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9637415893182 40.7898140363534),,19,4,19,13
-73.9717918549,40.7802971730,17B-PM-1012-01,17B,PM,2018-10-12,1,Adult,Gray,,Gray+,,Above Ground,2,climbed a fence,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.971791854883 40.7802971729784),,19,4,19,13
-73.9699763668,40.7757060731,13E-PM-1008-11,13E,PM,2018-10-08,11,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9699763667769 40.775706073102604),,19,4,19,13
-73.9547959270,40.7925162926,36H-PM-1008-01,36H,PM,2018-10-08,1,Adult,Gray,White,Gray+White,white belly,Above Ground,20,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9547959269955 40.7925162926273),,19,4,19,13
-73.9658443549,40.7796704899,19F-AM-1007-03,19F,AM,2018-10-07,3,Juvenile,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,scared,POINT (-73.9658443548822 40.7796704898979),,19,4,19,13
-73.9606570616,40.7956150744,36A-PM-1013-08,36A,PM,2018-10-13,8,,Gray,,Gray+,,Ground Plane,FALSE,"""FIELD""",True,True,True,True,True,running from #7,True,True,True,True,True,True,True,True,,POINT (-73.960657061561 40.7956150744102),,19,4,19,13
-73.9581173731,40.7954772171,37D-PM-1014-08,37D,PM,2018-10-14,8,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9581173730857 40.7954772170549),,19,4,19,13
-73.9586527722,40.7908831111,32F-PM-1008-08,32F,PM,2018-10-08,8,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9586527721822 40.7908831110561),,19,4,19,13
-73.9613862251,40.7912821697,32C-AM-1014-03,32C,AM,2018-10-14,3,Adult,Gray,,Gray+,,Above Ground,3,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9613862251332 40.791282169715),,19,4,19,13
